date,CPI,CPI_yoy,CPI_mom,PPI,PPI_yoy,interest rate,previous interest rate,next interest rate,previous change,present change
1956-01-01,26.83,0.2241314904743996,-0.1488649050986334,29.7,1.7123287671232834,2.45,2.48,2.5,-0.0299999999999998,0.0499999999999998
1956-02-01,26.86,0.1491424310216205,0.1118151323145744,29.8,1.7064846416382284,2.5,2.45,2.5,0.0499999999999998,0.0
1956-03-01,26.89,0.3732736095558131,0.1116902457185542,29.9,2.397260273972601,2.5,2.5,2.62,0.0,0.1200000000000001
1956-04-01,26.93,0.5225830533781339,0.1487541837114081,30.1,2.7303754266211566,2.62,2.5,2.75,0.1200000000000001,0.1299999999999999
1956-05-01,27.03,0.9712364587224576,0.3713330857779473,30.3,4.123711340206193,2.75,2.62,2.71,0.1299999999999999,-0.04
1956-06-01,27.15,1.647323099962561,0.443951165371792,30.3,3.412969283276457,2.71,2.75,2.75,-0.04,0.04
1956-07-01,27.29,1.98056801195814,0.5156537753222779,30.2,3.0716723549488067,2.75,2.71,2.73,0.04,-0.02
1956-08-01,27.31,2.208083832335328,0.0732869182850759,30.4,3.401360544217691,2.73,2.75,2.95,-0.02,0.2200000000000002
1956-09-01,27.35,1.862197392923659,0.1464664957890882,30.6,3.378378378378377,2.95,2.73,2.96,0.2200000000000002,0.0099999999999997
1956-10-01,27.51,2.572706935123037,0.5850091407678226,30.6,3.378378378378377,2.96,2.95,2.88,0.0099999999999997,-0.08
1956-11-01,27.51,2.34375,0.0,30.7,4.067796610169494,2.88,2.96,2.94,-0.08,0.06
1956-12-01,27.63,2.828433196873825,0.4362050163576825,30.8,4.406779661016946,2.94,2.88,2.84,0.06,-0.1
1957-01-01,27.67,3.130823704808061,0.1447701773434673,31.0,4.377104377104391,2.84,2.94,3.0,-0.1,0.1600000000000001
1957-02-01,27.8,3.499627699180952,0.4698229129020514,31.0,4.026845637583887,3.0,2.84,2.96,0.1600000000000001,-0.04
1957-03-01,27.86,3.607288955001864,0.2158273381294817,31.0,3.678929765886285,2.96,3.0,3.0,-0.04,0.04
1957-04-01,27.93,3.713330857779429,0.2512562814070307,31.1,3.322259136212624,3.0,2.96,3.0,0.04,0.0
1957-05-01,28.0,3.588605253422128,0.2506265664160345,31.0,2.310231023102305,3.0,3.0,3.0,0.0,0.0
1957-06-01,28.11,3.53591160220994,0.3928571428571503,31.1,2.64026402640265,3.0,3.0,2.99,0.0,-0.0099999999999997
1957-07-01,28.19,3.297911322828884,0.2845962290999759,31.3,3.642384105960272,2.99,3.0,3.24,-0.0099999999999997,0.25
1957-08-01,28.28,3.551812522885389,0.3192621496984849,31.4,3.289473684210531,3.24,2.99,3.47,0.25,0.2299999999999999
1957-09-01,28.32,3.546617915904937,0.1414427157001352,31.3,2.287581699346397,3.47,3.24,3.5,0.2299999999999999,0.0299999999999998
1957-10-01,28.32,2.944383860414379,0.0,31.2,1.9607843137254832,3.5,3.47,3.28,0.0299999999999998,-0.2200000000000002
1957-11-01,28.41,3.271537622682663,0.3177966101694851,31.3,1.954397394136809,3.28,3.5,2.98,-0.2200000000000002,-0.2999999999999998
1957-12-01,28.47,3.040173724212813,0.2111932418162654,31.4,1.9480519480519431,2.98,3.28,2.72,-0.2999999999999998,-0.2599999999999998
1958-01-01,28.64,3.5056017347307566,0.5971197752019819,31.5,1.6129032258064502,2.72,2.98,1.67,-0.2599999999999998,-1.0500000000000005
1958-02-01,28.7,3.237410071942448,0.2094972067039124,31.5,1.6129032258064502,1.67,2.72,1.2,-1.0500000000000005,-0.47
1958-03-01,28.87,3.625269203158665,0.5923344947735165,31.7,2.2580645161290214,1.2,1.67,1.26,-0.47,0.06
1958-04-01,28.94,3.616183315431432,0.2424662279182587,31.6,1.6077170418006492,1.26,1.2,0.63,0.06,-0.63
1958-05-01,28.94,3.3571428571428585,0.0,31.7,2.2580645161290214,0.63,1.26,0.93,-0.63,0.3
1958-06-01,28.91,2.8459622909996485,-0.1036627505183185,31.6,1.6077170418006492,0.93,0.63,0.68,0.3,-0.25
1958-07-01,28.89,2.483150053210359,-0.0691802144586639,31.6,0.9584664536741228,0.68,0.93,1.53,-0.25,0.85
1958-08-01,28.94,2.333804809052342,0.1730702665282191,31.6,0.6369426751592355,1.53,0.68,1.76,0.85,0.2299999999999999
1958-09-01,28.91,2.083333333333326,-0.1036627505183185,31.6,0.9584664536741228,1.76,1.53,1.8,0.2299999999999999,0.04
1958-10-01,28.91,2.083333333333326,0.0,31.5,0.961538461538458,1.8,1.76,2.27,0.04,0.47
1958-11-01,28.95,1.9007391763463444,0.1383604289173279,31.6,0.9584664536741228,2.27,1.8,2.42,0.47,0.1499999999999999
1958-12-01,28.97,1.7562346329469625,0.0690846286701241,31.6,0.6369426751592355,2.42,2.27,2.48,0.1499999999999999,0.06
1959-01-01,29.01,1.2918994413407825,0.1380738695202055,31.7,0.6349206349206327,2.48,2.42,2.43,0.06,-0.0499999999999998
1959-02-01,29.0,1.0452961672473782,-0.0344708721130682,31.7,0.6349206349206327,2.43,2.48,2.8,-0.0499999999999998,0.3699999999999996
1959-03-01,28.97,0.3463803255975062,-0.1034482758620725,31.7,0.0,2.8,2.43,2.96,0.3699999999999996,0.1600000000000001
1959-04-01,28.98,0.1382170006910765,0.0345184673800513,31.8,0.6329113924050667,2.96,2.8,2.9,0.1600000000000001,-0.06
1959-05-01,29.04,0.3455425017277136,0.2070393374741241,31.8,0.3154574132492094,2.9,2.96,3.39,-0.06,0.4900000000000002
1959-06-01,29.11,0.6918021445866396,0.2410468319559155,31.7,0.3164556962025333,3.39,2.9,3.47,0.4900000000000002,0.08
1959-07-01,29.15,0.8999653859466772,0.1374098248024813,31.7,0.3164556962025333,3.47,3.39,3.5,0.08,0.0299999999999998
1959-08-01,29.18,0.8293020041465038,0.1029159519725597,31.6,0.0,3.5,3.47,3.76,0.0299999999999998,0.2599999999999998
1959-09-01,29.25,1.1760636457972984,0.2398903358464821,31.7,0.3164556962025333,3.76,3.5,3.98,0.2599999999999998,0.2200000000000002
1959-10-01,29.35,1.5219647180906293,0.3418803418803406,31.6,0.3174603174603163,3.98,3.76,4.0,0.2200000000000002,0.02
1959-11-01,29.35,1.3816925734024157,0.0,31.5,-0.3164556962025333,4.0,3.98,3.99,0.02,-0.0099999999999997
1959-12-01,29.41,1.5188125647221271,0.2044293015332154,31.5,-0.3164556962025333,3.99,4.0,3.99,-0.0099999999999997,0.0
1960-01-01,29.37,1.2409513960703222,-0.1360081604896312,31.6,-0.3154574132492094,3.99,3.99,3.97,0.0,-0.02
1960-02-01,29.41,1.4137931034482687,0.1361933946203652,31.6,-0.3154574132492094,3.97,3.99,3.84,-0.02,-0.1300000000000003
1960-03-01,29.41,1.5188125647221271,0.0,31.8,0.3154574132492094,3.84,3.97,3.92,-0.1300000000000003,0.08
1960-04-01,29.54,1.9323671497584405,0.4420265215912877,31.8,0.0,3.92,3.84,3.85,0.08,-0.0699999999999998
1960-05-01,29.57,1.825068870523428,0.1015572105619533,31.7,-0.3144654088050314,3.85,3.92,3.32,-0.0699999999999998,-0.5300000000000002
1960-06-01,29.61,1.7176228100309163,0.1352722353736846,31.7,0.0,3.32,3.85,3.23,-0.5300000000000002,-0.0899999999999998
1960-07-01,29.55,1.3722126929674117,-0.2026342451874274,31.7,0.0,3.23,3.32,2.98,-0.0899999999999998,-0.25
1960-08-01,29.61,1.473612063056895,0.2030456852791795,31.6,0.0,2.98,3.23,2.6,-0.25,-0.3799999999999999
1960-09-01,29.61,1.2307692307692353,0.0,31.6,-0.3154574132492094,2.6,2.98,2.47,-0.3799999999999999,-0.1299999999999999
1960-10-01,29.75,1.362862010221466,0.4728132387706862,31.7,0.3164556962025333,2.47,2.6,2.44,-0.1299999999999999,-0.0300000000000002
1960-11-01,29.78,1.465076660988074,0.1008403361344667,31.7,0.6349206349206327,2.44,2.47,1.98,-0.0300000000000002,-0.4599999999999999
1960-12-01,29.81,1.3600816048962905,0.1007387508394908,31.7,0.6349206349206327,1.98,2.44,1.45,-0.4599999999999999,-0.53
1961-01-01,29.84,1.6002723867892366,0.1006373700100704,31.8,0.6329113924050667,1.45,1.98,2.54,-0.53,1.09
1961-02-01,29.84,1.4620877252635056,0.0,31.8,0.6329113924050667,2.54,1.45,2.02,1.09,-0.52
1961-03-01,29.84,1.4620877252635056,0.0,31.8,0.0,2.02,2.54,1.49,-0.52,-0.53
1961-04-01,29.81,0.9140148950575576,-0.100536193029499,31.6,-0.6289308176100628,1.49,2.02,1.98,-0.53,0.49
1961-05-01,29.84,0.9130875887723988,0.1006373700100704,31.5,-0.6309148264984188,1.98,1.49,1.73,0.49,-0.25
1961-06-01,29.84,0.7767646065518496,0.0,31.3,-1.2618296529968376,1.73,1.98,1.17,-0.25,-0.56
1961-07-01,29.92,1.25211505922167,0.2680965147453085,31.5,-0.6309148264984188,1.17,1.73,2.0,-0.56,0.8300000000000001
1961-08-01,29.94,1.1144883485309176,0.066844919786102,31.5,-0.3164556962025333,2.0,1.17,1.88,0.8300000000000001,-0.1200000000000001
1961-09-01,29.98,1.249577845322536,0.1336005344021451,31.5,-0.3164556962025333,1.88,2.0,2.26,-0.1200000000000001,0.3799999999999999
1961-10-01,29.98,0.7731092436974896,0.0,31.5,-0.6309148264984188,2.26,1.88,2.61,0.3799999999999999,0.3500000000000001
1961-11-01,29.98,0.671591672263272,0.0,31.5,-0.6309148264984188,2.61,2.26,2.33,0.3500000000000001,-0.2799999999999998
1961-12-01,30.01,0.6709158000671067,0.100066711140756,31.6,-0.3154574132492094,2.33,2.61,2.15,-0.2799999999999998,-0.1800000000000001
1962-01-01,30.04,0.6702412868632601,0.099966677774077,31.7,-0.3144654088050314,2.15,2.33,2.37,-0.1800000000000001,0.2200000000000002
1962-02-01,30.11,0.9048257372654244,0.233022636484681,31.7,-0.3144654088050314,2.37,2.15,2.85,0.2200000000000002,0.48
1962-03-01,30.17,1.1058981233244003,0.1992693457323113,31.7,-0.3144654088050314,2.85,2.37,2.78,0.48,-0.0700000000000002
1962-04-01,30.21,1.3418316001341912,0.1325820351342432,31.6,0.0,2.78,2.85,2.36,-0.0700000000000002,-0.4199999999999999
1962-05-01,30.24,1.3404825737265424,0.0993048659384321,31.5,0.0,2.36,2.78,2.68,-0.4199999999999999,0.3200000000000003
1962-06-01,30.21,1.2399463806970434,-0.0992063492063377,31.5,0.6389776357827559,2.68,2.36,2.71,0.3200000000000003,0.0299999999999998
1962-07-01,30.22,1.0026737967914423,0.0331016219794699,31.6,0.3174603174603163,2.71,2.68,2.93,0.0299999999999998,0.2200000000000002
1962-08-01,30.28,1.135604542418167,0.1985440105890301,31.6,0.3174603174603163,2.93,2.71,2.9,0.2200000000000002,-0.0300000000000002
1962-09-01,30.42,1.4676450967311627,0.4623513870541718,31.9,1.269841269841265,2.9,2.93,2.9,-0.0300000000000002,0.0
1962-10-01,30.38,1.33422281521014,-0.1314924391847549,31.7,0.6349206349206327,2.9,2.9,2.94,0.0,0.04
1962-11-01,30.38,1.33422281521014,0.0,31.7,0.6349206349206327,2.94,2.9,2.93,0.04,-0.0099999999999997
1962-12-01,30.38,1.2329223592135952,0.0,31.6,0.0,2.93,2.94,2.92,-0.0099999999999997,-0.0100000000000002
1963-01-01,30.44,1.331557922769644,0.197498354180392,31.6,-0.3154574132492094,2.92,2.93,3.0,-0.0100000000000002,0.08
1963-02-01,30.48,1.2288276320159497,0.1314060446780507,31.5,-0.6309148264984188,3.0,2.92,2.98,0.08,-0.02
1963-03-01,30.51,1.1269472986410234,0.0984251968503935,31.5,-0.6309148264984188,2.98,3.0,2.9,-0.02,-0.08
1963-04-01,30.48,0.893743793445867,-0.0983284169124965,31.4,-0.6329113924050778,2.9,2.98,3.0,-0.08,0.1
1963-05-01,30.51,0.8928571428571619,0.0984251968503935,31.5,0.0,3.0,2.9,2.99,0.1,-0.0099999999999997
1963-06-01,30.61,1.3240648791790657,0.327761389708292,31.6,0.3174603174603163,2.99,3.0,3.02,-0.0099999999999997,0.0299999999999998
1963-07-01,30.69,1.5552614162806178,0.2613524991832872,31.7,0.3164556962025333,3.02,2.99,3.49,0.0299999999999998,0.4700000000000002
1963-08-01,30.75,1.5521796565389767,0.1955034213098727,31.6,0.0,3.49,3.02,3.48,0.4700000000000002,-0.0100000000000002
1963-09-01,30.72,0.9861932938855844,-0.0975609756097561,31.6,-0.940438871473348,3.48,3.49,3.5,-0.0100000000000002,0.02
1963-10-01,30.75,1.2179065174456882,0.09765625,31.6,-0.3154574132492094,3.5,3.48,3.48,0.02,-0.02
1963-11-01,30.78,1.3166556945358954,0.0975609756097561,31.7,0.0,3.48,3.5,3.38,-0.02,-0.1
1963-12-01,30.88,1.6458196181698526,0.3248862897985649,31.6,0.0,3.38,3.48,3.48,-0.1,0.1
1964-01-01,30.94,1.6425755584756896,0.1943005181347157,31.8,0.6329113924050667,3.48,3.38,3.48,0.1,0.0
1964-02-01,30.91,1.4107611548556331,-0.0969618616677436,31.6,0.3174603174603163,3.48,3.48,3.43,0.0,-0.0499999999999998
1964-03-01,30.94,1.4093739757456536,0.0970559689420946,31.6,0.3174603174603163,3.43,3.48,3.47,-0.0499999999999998,0.04
1964-04-01,30.95,1.5419947506561726,0.0323206205559145,31.6,0.6369426751592355,3.47,3.43,3.5,0.04,0.0299999999999998
1964-05-01,30.98,1.5404785316289749,0.0969305331179448,31.5,0.0,3.5,3.47,3.5,0.0299999999999998,0.0
1964-06-01,31.01,1.3067624959163693,0.0968366688185895,31.5,-0.3164556962025333,3.5,3.5,3.42,0.0,-0.08
1964-07-01,31.02,1.0752688172043,0.0322476620445044,31.6,-0.3154574132492094,3.42,3.5,3.5,-0.08,0.08
1964-08-01,31.05,0.9756097560975618,0.096711798839455,31.6,0.0,3.5,3.42,3.45,0.08,-0.0499999999999998
1964-09-01,31.08,1.171875,0.0966183574879098,31.7,0.3164556962025333,3.45,3.5,3.36,-0.0499999999999998,-0.0900000000000003
1964-10-01,31.12,1.2032520325203189,0.1287001287001432,31.7,0.3164556962025333,3.36,3.45,3.52,-0.0900000000000003,0.1600000000000001
1964-11-01,31.21,1.3970110461338558,0.2892030848329119,31.7,0.0,3.52,3.36,3.85,0.1600000000000001,0.33
1964-12-01,31.25,1.1981865284974136,0.1281640499839698,31.7,0.3164556962025333,3.85,3.52,3.9,0.33,0.0499999999999998
1965-01-01,31.28,1.098901098901095,0.0960000000000071,31.8,0.0,3.9,3.85,3.98,0.0499999999999998,0.08
1965-02-01,31.28,1.1970236169524415,0.0,31.9,0.9493670886075778,3.98,3.9,4.05,0.08,0.0699999999999998
1965-03-01,31.31,1.195862960568839,0.0959079283887387,31.9,0.9493670886075778,4.05,3.98,4.09,0.0699999999999998,0.04
1965-04-01,31.38,1.3893376413570246,0.2235707441711865,32.0,1.2658227848101111,4.09,4.05,4.1,0.04,0.0099999999999997
1965-05-01,31.48,1.61394448030987,0.3186743148502202,32.1,1.90476190476192,4.1,4.09,4.05,0.0099999999999997,-0.0499999999999998
1965-06-01,31.61,1.9348597226700903,0.4129606099110505,32.4,2.857142857142847,4.05,4.1,4.09,-0.0499999999999998,0.04
1965-07-01,31.58,1.8052869116698789,-0.0949066751028238,32.4,2.5316455696202445,4.09,4.05,4.12,0.04,0.0300000000000002
1965-08-01,31.55,1.6103059581320522,-0.0949968334388762,32.4,2.5316455696202445,4.12,4.09,4.02,0.0300000000000002,-0.1000000000000005
