date,CPI,CPI_yoy,CPI_mom,PPI,PPI_yoy,PPI_mom,unemployment,unemployment_yoy,unemployment_mom,Nonfarm,Nonfarm_yoy,Nonfarm_mom,interest rate,previous interest rate,next interest rate,previous change,present change
1954-08-01,26.85,0.0,-0.0372300819061699,29.3,0.0,0.0,6.0,122.2222222222222,3.4482758620689724,48826.0,-3.293786765434059,-0.0184294051397526,1.22,0.8,1.07,0.4199999999999999,-0.1499999999999999
1954-09-01,26.81,-0.2975083674228385,-0.1489757914339029,29.2,-0.6802721088435382,-0.3412969283276501,6.1,110.34482758620688,1.6666666666666607,48886.0,-2.9423443456162657,0.1228853479703362,1.07,1.22,0.85,-0.1499999999999999,-0.22
1954-10-01,26.72,-0.8534322820037077,-0.3356956359567342,29.1,-0.3424657534246478,-0.3424657534246478,5.7,83.87096774193547,-6.5573770491803245,48942.0,-2.5835987261146443,0.1145522235404872,0.85,1.07,0.83,-0.22,-0.02
1954-11-01,26.78,-0.2607076350093162,0.2245508982035904,29.2,0.3436426116838476,0.3436426116838476,5.3,51.42857142857142,-7.017543859649134,49180.0,-1.4586839785204808,0.486289894160441,0.83,0.85,1.28,-0.02,0.45
1954-12-01,26.77,-0.372162262746567,-0.0373412994772226,29.0,-0.6849315068493178,-0.6849315068493178,5.0,11.111111111111116,-5.660377358490565,49331.0,-0.7484457678610945,0.3070353802358649,1.28,0.83,1.39,0.45,0.1099999999999998
1955-01-01,26.77,-0.6310319227913919,0.0,29.2,-0.6802721088435382,0.6896551724137945,4.9,0.0,-1.999999999999991,49496.0,0.0545796357314776,0.3344752792361793,1.39,1.28,1.29,0.1099999999999998,-0.0999999999999998
1955-02-01,26.82,-0.6298629121896937,0.1867762420620033,29.3,0.0,0.34246575342467,4.7,-9.615384615384617,-4.081632653061229,49644.0,0.5305576930865419,0.2990140617423531,1.29,1.39,1.35,-0.0999999999999998,0.06
1955-03-01,26.79,-0.519866320089124,-0.1118568232662209,29.2,-0.3412969283276501,-0.3412969283276501,4.6,-19.298245614035093,-2.1276595744681,49962.0,1.637610106393805,0.6405607928450463,1.35,1.29,1.43,0.06,0.0799999999999998
1955-04-01,26.79,-0.2606105733432673,0.0,29.3,-0.340136054421758,0.34246575342467,4.7,-20.33898305084746,2.1739130434782705,50248.0,2.173692023017959,0.5724350506384868,1.43,1.35,1.43,0.0799999999999998,0.0
1955-05-01,26.77,-0.5941329372447068,-0.0746547219111604,29.1,-1.0204081632652962,-0.6825938566552892,4.3,-27.118644067796616,-8.510638297872353,50512.0,3.1593995711222345,0.5253940455341555,1.43,1.43,1.64,0.0,0.2099999999999999
1955-06-01,26.71,-0.8537490720118779,-0.2241314904744107,29.3,0.34246575342467,0.6872852233676952,4.2,-24.99999999999999,-2.3255813953488302,50790.0,3.875651907147981,0.5503642698764688,1.64,1.43,1.68,0.2099999999999999,0.04
1955-07-01,26.76,-0.3723008190617993,0.1871958068139223,29.3,0.0,0.0,4.0,-31.034482758620683,-4.761904761904767,50987.0,4.40667554008396,0.387871628273273,1.68,1.64,1.96,0.04,0.28
1955-08-01,26.72,-0.484171322160154,-0.1494768310911887,29.4,0.3412969283276279,0.3412969283276279,4.2,-30.0,5.000000000000004,51111.0,4.679883668537266,0.2431992468668431,1.96,1.68,2.18,0.28,0.2200000000000002
1955-09-01,26.85,0.1491980604252152,0.4865269461078014,29.6,1.3698630136986356,0.6802721088435382,4.1,-32.786885245901644,-2.3809523809523947,51266.0,4.868469500470485,0.3032615288294016,2.18,1.96,2.24,0.2200000000000002,0.06
1955-10-01,26.82,0.374251497005984,-0.1117318435754244,29.6,1.718213058419238,0.0,4.3,-24.56140350877194,4.878048780487809,51429.0,5.081525070491599,0.3179495181991898,2.24,2.18,2.35,0.06,0.1099999999999998
1955-11-01,26.88,0.3734129947722042,0.2237136465324418,29.5,1.0273972602739656,-0.3378378378378399,4.2,-20.75471698113207,-2.3255813953488302,51592.0,4.904432696217964,0.3169418032627602,2.35,2.24,2.48,0.1099999999999998,0.1299999999999999
1955-12-01,26.87,0.3735524841240289,-0.0372023809523724,29.5,1.724137931034475,0.0,4.2,-15.999999999999991,0.0,51805.0,5.015102065638244,0.4128547061559962,2.48,2.35,2.45,0.1299999999999999,-0.0299999999999998
1956-01-01,26.83,0.2241314904743996,-0.1488649050986334,29.7,1.7123287671232834,0.6779661016949046,4.0,-18.36734693877552,-4.761904761904767,51975.0,5.008485534184581,0.3281536531222873,2.45,2.48,2.5,-0.0299999999999998,0.0499999999999998
1956-02-01,26.86,0.1491424310216205,0.1118151323145744,29.8,1.7064846416382284,0.3367003367003462,3.9,-17.021276595744684,-2.500000000000002,52167.0,5.082185158327279,0.3694083694083749,2.5,2.45,2.5,0.0499999999999998,0.0
1956-03-01,26.89,0.3732736095558131,0.1116902457185542,29.9,2.397260273972601,0.3355704697986406,4.2,-8.695652173913038,7.692307692307709,52294.0,4.667547335975342,0.2434489236490478,2.5,2.5,2.62,0.0,0.1200000000000001
1956-04-01,26.93,0.5225830533781339,0.1487541837114081,30.1,2.7303754266211566,0.6688963210702337,4.0,-14.893617021276595,-4.761904761904767,52375.0,4.233004298678544,0.1548934868244922,2.62,2.5,2.75,0.1200000000000001,0.1299999999999999
1956-05-01,27.03,0.9712364587224576,0.3713330857779473,30.3,4.123711340206193,0.6644518272425293,4.3,0.0,7.499999999999996,52506.0,3.947576813430476,0.2501193317422379,2.75,2.62,2.71,0.1299999999999999,-0.04
1956-06-01,27.15,1.647323099962561,0.443951165371792,30.3,3.412969283276457,0.0,4.3,2.3809523809523725,0.0,52586.0,3.536129159283319,0.1523635394050204,2.71,2.75,2.75,-0.04,0.04
1956-07-01,27.29,1.98056801195814,0.5156537753222779,30.2,3.0716723549488067,-0.330033003300334,4.4,10.000000000000009,2.3255813953488413,51955.0,1.898523152960552,-1.1999391473015653,2.75,2.71,2.73,0.04,-0.02
1956-08-01,27.31,2.208083832335328,0.0732869182850759,30.4,3.401360544217691,0.6622516556291425,4.1,-2.3809523809523947,-6.818181818181834,52631.0,2.9739195085206616,1.3011259744009296,2.73,2.75,2.95,-0.02,0.2200000000000002
1956-09-01,27.35,1.862197392923659,0.1464664957890882,30.6,3.378378378378377,0.657894736842124,3.9,-4.878048780487799,-4.878048780487799,52604.0,2.6099169039909498,-0.0513005643062114,2.95,2.73,2.96,0.2200000000000002,0.0099999999999997
1956-10-01,27.51,2.572706935123037,0.5850091407678226,30.6,3.378378378378377,0.0,3.9,-9.302325581395344,0.0,52777.0,2.6210892687005494,0.328872329100438,2.96,2.95,2.88,0.0099999999999997,-0.08
1956-11-01,27.51,2.34375,0.0,30.7,4.067796610169494,0.3267973856209138,4.3,2.3809523809523725,10.256410256410264,52821.0,2.382152271670024,0.0833696496580049,2.88,2.96,2.94,-0.08,0.06
1956-12-01,27.63,2.828433196873825,0.4362050163576825,30.8,4.406779661016946,0.3257328990228014,4.2,0.0,-2.3255813953488302,52929.0,2.169674741820282,0.2044641335832375,2.94,2.88,2.84,0.06,-0.1
1957-01-01,27.67,3.130823704808061,0.1447701773434673,31.0,4.377104377104391,0.6493506493506551,4.2,5.000000000000004,0.0,52887.0,1.7546897546897533,-0.0793515841976955,2.84,2.94,3.0,-0.1,0.1600000000000001
1957-02-01,27.8,3.499627699180952,0.4698229129020514,31.0,4.026845637583887,0.0,3.9,0.0,-7.142857142857151,53097.0,1.7827362125481638,0.3970730047081483,3.0,2.84,2.96,0.1600000000000001,-0.04
1957-03-01,27.86,3.607288955001864,0.2158273381294817,31.0,3.678929765886285,0.0,3.7,-11.904761904761909,-5.128205128205121,53156.0,1.6483726622557038,0.1111173889297045,2.96,3.0,3.0,-0.04,0.04
1957-04-01,27.93,3.713330857779429,0.2512562814070307,31.1,3.322259136212624,0.3225806451612856,3.9,-2.500000000000002,5.405405405405395,53238.0,1.647732696897375,0.1542629242230475,3.0,2.96,3.0,0.04,0.0
1957-05-01,28.0,3.588605253422128,0.2506265664160345,31.0,2.310231023102305,-0.3215434083601365,4.1,-4.651162790697683,5.128205128205132,53150.0,1.2265264922104224,-0.1652954656448435,3.0,3.0,3.0,0.0,0.0
1957-06-01,28.11,3.53591160220994,0.3928571428571503,31.1,2.64026402640265,0.3225806451612856,4.3,0.0,4.878048780487809,53067.0,0.9146921233788464,-0.1561618062088432,3.0,3.0,2.99,0.0,-0.0099999999999997
1957-07-01,28.19,3.297911322828884,0.2845962290999759,31.3,3.642384105960272,0.6430868167202508,4.2,-4.545454545454552,-2.3255813953488302,53123.0,2.24809931671639,0.1055269753330589,2.99,3.0,3.24,-0.0099999999999997,0.25
1957-08-01,28.28,3.551812522885389,0.3192621496984849,31.4,3.289473684210531,0.3194888178913668,4.1,0.0,-2.3809523809523947,53128.0,0.9443103874142712,0.0094121190444829,3.24,2.99,3.47,0.25,0.2299999999999999
1957-09-01,28.32,3.546617915904937,0.1414427157001352,31.3,2.287581699346397,-0.3184713375796066,4.4,12.820512820512842,7.317073170731736,52934.0,0.6273287202494204,-0.3651558500225915,3.47,3.24,3.5,0.2299999999999999,0.0299999999999998
1957-10-01,28.32,2.944383860414379,0.0,31.2,1.9607843137254832,-0.3194888178913779,4.5,15.384615384615396,2.2727272727272707,52763.0,-0.0265267067093621,-0.3230437903804728,3.5,3.47,3.28,0.0299999999999998,-0.2200000000000002
1957-11-01,28.41,3.271537622682663,0.3177966101694851,31.3,1.954397394136809,0.3205128205128194,5.1,18.604651162790688,13.33333333333333,52558.0,-0.4979080290036131,-0.3885298409870508,3.28,3.5,2.98,-0.2200000000000002,-0.2999999999999998
1957-12-01,28.47,3.040173724212813,0.2111932418162654,31.4,1.9480519480519431,0.3194888178913668,5.2,23.809523809523814,1.9607843137255048,52384.0,-1.0296812711368064,-0.3310628258305081,2.98,3.28,2.72,-0.2999999999999998,-0.2599999999999998
1958-01-01,28.64,3.5056017347307566,0.5971197752019819,31.5,1.6129032258064502,0.3184713375796288,5.8,38.095238095238095,11.538461538461542,52076.0,-1.5334581277062442,-0.5879657910812464,2.72,2.98,1.67,-0.2599999999999998,-1.0500000000000005
1958-02-01,28.7,3.237410071942448,0.2094972067039124,31.5,1.6129032258064502,0.0,6.4,64.10256410256412,10.344827586206897,51576.0,-2.8645686196960285,-0.9601351870343388,1.67,2.72,1.2,-1.0500000000000005,-0.47
1958-03-01,28.87,3.625269203158665,0.5923344947735165,31.7,2.2580645161290214,0.6349206349206327,6.7,81.08108108108108,4.6875,51299.0,-3.493490857099857,-0.5370715061268849,1.2,1.67,1.26,-0.47,0.06
1958-04-01,28.94,3.616183315431432,0.2424662279182587,31.6,1.6077170418006492,-0.3154574132492094,7.4,89.74358974358975,10.44776119402986,51027.0,-4.153048574326612,-0.53022476071658,1.26,1.2,0.63,0.06,-0.63
1958-05-01,28.94,3.3571428571428585,0.0,31.7,2.2580645161290214,0.3164556962025333,7.4,80.4878048780488,0.0,50914.0,-4.206961429915335,-0.221451388480609,0.63,1.26,0.93,-0.63,0.3
1958-06-01,28.91,2.8459622909996485,-0.1036627505183185,31.6,1.6077170418006492,-0.3154574132492094,7.3,69.76744186046513,-1.3513513513513598,50914.0,-4.057135319501759,0.0,0.93,0.63,0.68,0.3,-0.25
1958-07-01,28.89,2.483150053210359,-0.0691802144586639,31.6,0.9584664536741228,0.0,7.5,78.57142857142856,2.7397260273972712,51039.0,-3.9229712177399567,0.2455120399104338,0.68,0.93,1.53,-0.25,0.85
