date,unemployment,unemployment_yoy,unemployment_mom,Nonfarm,Nonfarm_yoy,Nonfarm_mom,interest rate
1954-07-01,5.8,123.07692307692308,3.571428571428581,48835.0,-3.3659173658382118,-0.1227119337355531,0.8
1954-08-01,6.0,122.2222222222222,3.4482758620689724,48826.0,-3.293786765434059,-0.0184294051397526,1.22
1954-09-01,6.1,110.34482758620688,1.6666666666666607,48886.0,-2.9423443456162657,0.1228853479703362,1.07
1954-10-01,5.7,83.87096774193547,-6.5573770491803245,48942.0,-2.5835987261146443,0.1145522235404872,0.85
1954-11-01,5.3,51.42857142857142,-7.017543859649134,49180.0,-1.4586839785204808,0.486289894160441,0.83
1954-12-01,5.0,11.111111111111116,-5.660377358490565,49331.0,-0.7484457678610945,0.3070353802358649,1.28
1955-01-01,4.9,0.0,-1.999999999999991,49496.0,0.0545796357314776,0.3344752792361793,1.39
1955-02-01,4.7,-9.615384615384617,-4.081632653061229,49644.0,0.5305576930865419,0.2990140617423531,1.29
1955-03-01,4.6,-19.298245614035093,-2.1276595744680997,49962.0,1.637610106393805,0.6405607928450463,1.35
1955-04-01,4.7,-20.33898305084746,2.1739130434782705,50248.0,2.173692023017959,0.5724350506384868,1.43
1955-05-01,4.3,-27.118644067796616,-8.510638297872353,50512.0,3.1593995711222345,0.5253940455341555,1.43
1955-06-01,4.2,-24.99999999999999,-2.3255813953488302,50790.0,3.875651907147981,0.5503642698764688,1.64
1955-07-01,4.0,-31.034482758620683,-4.761904761904767,50987.0,4.40667554008396,0.387871628273273,1.68
1955-08-01,4.2,-29.999999999999996,5.000000000000004,51111.0,4.679883668537266,0.2431992468668431,1.96
1955-09-01,4.1,-32.786885245901644,-2.3809523809523947,51266.0,4.868469500470485,0.3032615288294016,2.18
1955-10-01,4.3,-24.56140350877194,4.878048780487809,51429.0,5.081525070491599,0.3179495181991898,2.24
1955-11-01,4.2,-20.75471698113207,-2.3255813953488302,51592.0,4.904432696217964,0.3169418032627602,2.35
1955-12-01,4.2,-15.999999999999991,0.0,51805.0,5.015102065638244,0.4128547061559962,2.48
1956-01-01,4.0,-18.36734693877552,-4.761904761904767,51975.0,5.008485534184581,0.3281536531222873,2.45
1956-02-01,3.9,-17.021276595744684,-2.500000000000002,52167.0,5.082185158327279,0.3694083694083749,2.5
1956-03-01,4.2,-8.695652173913038,7.692307692307709,52294.0,4.667547335975342,0.2434489236490478,2.5
1956-04-01,4.0,-14.893617021276595,-4.761904761904767,52375.0,4.233004298678544,0.1548934868244922,2.62
1956-05-01,4.3,0.0,7.499999999999996,52506.0,3.947576813430476,0.2501193317422379,2.75
1956-06-01,4.3,2.3809523809523725,0.0,52586.0,3.536129159283319,0.1523635394050204,2.71
1956-07-01,4.4,10.000000000000009,2.3255813953488413,51955.0,1.898523152960552,-1.1999391473015653,2.75
1956-08-01,4.1,-2.3809523809523947,-6.818181818181834,52631.0,2.9739195085206616,1.3011259744009296,2.73
1956-09-01,3.9,-4.878048780487799,-4.878048780487799,52604.0,2.6099169039909498,-0.0513005643062114,2.95
1956-10-01,3.9,-9.302325581395344,0.0,52777.0,2.6210892687005494,0.328872329100438,2.96
1956-11-01,4.3,2.3809523809523725,10.256410256410264,52821.0,2.382152271670024,0.0833696496580049,2.88
1956-12-01,4.2,0.0,-2.3255813953488302,52929.0,2.169674741820282,0.2044641335832375,2.94
1957-01-01,4.2,5.000000000000004,0.0,52887.0,1.7546897546897533,-0.0793515841976955,2.84
1957-02-01,3.9,0.0,-7.142857142857151,53097.0,1.7827362125481638,0.3970730047081483,3.0
1957-03-01,3.7,-11.904761904761909,-5.128205128205121,53156.0,1.6483726622557038,0.1111173889297045,2.96
1957-04-01,3.9,-2.500000000000002,5.405405405405395,53238.0,1.647732696897375,0.1542629242230475,3.0
1957-05-01,4.1,-4.651162790697683,5.128205128205132,53150.0,1.2265264922104224,-0.1652954656448435,3.0
1957-06-01,4.3,0.0,4.878048780487809,53067.0,0.9146921233788464,-0.1561618062088432,3.0
1957-07-01,4.2,-4.545454545454552,-2.3255813953488302,53123.0,2.24809931671639,0.1055269753330589,2.99
1957-08-01,4.1,0.0,-2.3809523809523947,53128.0,0.9443103874142712,0.0094121190444829,3.24
1957-09-01,4.4,12.820512820512842,7.317073170731736,52934.0,0.6273287202494204,-0.3651558500225915,3.47
1957-10-01,4.5,15.384615384615396,2.2727272727272707,52763.0,-0.0265267067093621,-0.3230437903804728,3.5
1957-11-01,5.1,18.604651162790688,13.33333333333333,52558.0,-0.4979080290036131,-0.3885298409870508,3.28
1957-12-01,5.2,23.809523809523814,1.9607843137255052,52384.0,-1.0296812711368064,-0.3310628258305081,2.98
1958-01-01,5.8,38.095238095238095,11.538461538461542,52076.0,-1.5334581277062442,-0.5879657910812464,2.72
1958-02-01,6.4,64.10256410256412,10.344827586206897,51576.0,-2.8645686196960285,-0.9601351870343388,1.67
1958-03-01,6.7,81.08108108108108,4.6875,51299.0,-3.493490857099857,-0.5370715061268849,1.2
